clicks_final;impressions_final;cost_final;leads_final;conversions_final;sale_amount_final;conversion_rate_final;Keyword;year;month_num;day;quarter;day_num;week_num;is_weekend;profit;CTR;is_mobile;is_tablet;is_desktop
139;4883;249.61;10;3;1464;0.0215827338;online data analytic  ;2024;11;12;4;3;46;0;1214.39;0.0284661069;0;1;0
92;3748;208.15;14;8;1297;0.0869565217;analytics for data    ;2024;11;2;4;7;44;1;1088.85;0.0245464248;0;0;1
135;3480;224.94;11;4;1398;0.0296296296;data analitics online ;2024;11;23;4;7;47;1;1173.06;0.0387931034;0;1;0
177;3007;223.22;30;8;1766;0.0451977401;data analitics online ;2024;11;2;4;7;44;1;1542.78;0.0588626538;1;0;0
117;3380;186.73;21;10;1958;0.0854700855;data anaytics training;2024;11;19;4;3;47;0;1771.27;0.0346153846;0;0;1
127;4823;194.69;11;10;1496;0.0787401575;data analytics course ;2024;11;15;4;6;46;0;1301.31;0.0263321584;0;0;1
132;4490;202.45;10;7;1441;0.053030303;data analitics online ;2024;11;10;4;1;46;1;1238.55;0.0293986637;1;0;0
102;5149;229.48;27;9;1137;0.0882352941;learn data analytics  ;2024;11;26;4;3;48;0;907.52;0.0198096718;0;0;1
91;4290;213.74;20;10;1797;0.1098901099;online data analytic  ;2024;11;16;4;7;46;1;1583.26;0.0212121212;1;0;0
163;5643;217.4;30;6;1678;0.036809816;data analitics online ;2024;11;1;4;6;44;0;1460.6;0.0288853447;0;0;1
92;3916;188.1;20;6;1005;0.0652173913;online data analytic  ;2024;11;14;4;5;46;0;816.9;0.0234933606;0;0;1
165;4551;185.35;30;7;1662;0.0424242424;data analitics online ;2024;11;6;4;4;45;0;1476.65;0.036255768;0;0;1
127;3344;201.7;10;8;1190;0.062992126;analytics for data    ;2024;11;11;4;2;46;0;988.3;0.0379784689;0;0;1
178;4441;231.97;22;4;1886;0.0224719101;analytics for data    ;2024;11;24;4;1;48;1;1654.03;0.0400810628;1;0;0
101;4549;234.17;29;5;1568;0.0495049505;data anaytics training;2024;11;27;4;4;48;0;1333.83;0.0222026819;1;0;0
161;5977;193.27;24;7;1366;0.0434782609;online data analytic  ;2024;11;13;4;4;46;0;1172.73;0.0269365903;0;0;1
95;4562;187.62;24;9;1239;0.0947368421;data anaytics training;2024;11;26;4;3;48;0;1051.38;0.0208241999;0;0;1
85;5099;232.56;28;9;1526;0.1058823529;data anaytics training;2024;11;2;4;7;44;1;1293.44;0.0166699353;1;0;0
192;5852;181.05;16;8;1600;0.0416666667;analytics for data    ;2024;11;21;4;5;47;0;1418.95;0.032809296;0;0;1
80;3823;181.57;13;4;1564;0.05;online data analytic  ;2024;11;13;4;4;46;0;1382.43;0.0209259744;0;0;1
191;4612;238.23;20;10;1531;0.0523560209;learn data analytics  ;2024;11;1;4;6;44;0;1292.77;0.0414137034;1;0;0
147;5881;196.34;23;7;1614;0.0476190476;data anaytics training;2024;11;18;4;2;47;0;1417.66;0.024995749;0;0;1
100;5204;197.53;26;4;1675;0.04;data analytics course ;2024;11;24;4;1;48;1;1477.47;0.0192159877;0;1;0
82;5130;233.75;20;9;1504;0.1097560976;data analitics online ;2024;11;15;4;6;46;0;1270.25;0.0159844055;1;0;0
123;5231;202.93;30;10;1551;0.081300813;online data analytic  ;2024;11;23;4;7;47;1;1348.07;0.0235136685;0;0;1
165;5980;248.41;17;3;1803;0.0181818182;online data analytic  ;2024;11;6;4;4;45;0;1554.59;0.0275919732;0;1;0
167;3202;214.87;26;6;1571;0.0359281437;data analitics online ;2024;11;12;4;3;46;0;1356.13;0.0521549032;0;0;1
111;5847;196.71;21;9;1445;0.0810810811;online data analytic  ;2024;11;30;4;7;48;1;1248.29;0.0189840944;1;0;0
94;4359;214;28;5;1920;0.0531914894;learn data analytics  ;2024;11;7;4;5;45;0;1706.0;0.021564579;0;1;0
179;3185;236.74;29;5;1156;0.0279329609;data analytics course ;2024;11;11;4;2;46;0;919.26;0.0562009419;0;0;1
166;5592;183.03;22;4;1636;0.0240963855;online data analytic  ;2024;11;22;4;6;47;0;1452.97;0.0296852647;0;1;0
90;5062;191.4;23;6;1775;0.0666666667;data analytics course ;2024;11;19;4;3;47;0;1583.6;0.0177795338;0;1;0
106;5830;241.9;29;10;1897;0.0943396226;data anaytics training;2024;11;2;4;7;44;1;1655.1;0.0181818182;0;0;1
136;4629;236.96;10;6;1183;0.0441176471;data anaytics training;2024;11;6;4;4;45;0;946.04;0.0293799957;0;0;1
158;4780;247.2;23;9;1005;0.0569620253;learn data analytics  ;2024;11;24;4;1;48;1;757.8;0.0330543933;0;0;1
187;3800;241;16;8;1842;0.0427807487;analytics for data    ;2024;11;9;4;7;45;1;1601.0;0.0492105263;1;0;0
95;4096;242.69;26;9;1550;0.0947368421;online data analytic  ;2024;11;22;4;6;47;0;1307.31;0.0231933594;0;1;0
118;3562;231.5;12;3;1856;0.0254237288;data analytics course ;2024;11;19;4;3;47;0;1624.5;0.0331274565;0;0;1
166;3910;191.32;27;7;1504;0.0421686747;analytics for data    ;2024;11;15;4;6;46;0;1312.68;0.042455243;1;0;0
146;5411;201.76;28;7;1393;0.0479452055;data analitics online ;2024;11;14;4;5;46;0;1191.24;0.0269820736;0;0;1
101;4026;219.68;22;9;1149;0.0891089109;analytics for data    ;2024;11;15;4;6;46;0;929.32;0.0250869349;0;0;1
185;3716;218.23;27;7;1015;0.0378378378;online data analytic  ;2024;11;3;4;1;45;1;796.77;0.0497847147;0;0;1
147;5162;186.79;30;7;1733;0.0476190476;analytics for data    ;2024;11;25;4;2;48;0;1546.21;0.0284773344;0;0;1
188;3859;211.83;30;9;1719;0.0478723404;online data analytic  ;2024;11;28;4;5;48;0;1507.17;0.0487172843;1;0;0
122;3350;225.89;28;3;1509;0.0245901639;data analitics online ;2024;11;24;4;1;48;1;1283.11;0.0364179104;0;0;1
143;5340;214;20;9;1223;0.0629370629;online data analytic  ;2024;11;5;4;3;45;0;1009.0;0.0267790262;0;1;0
170;3124;234.92;17;3;1232;0.0176470588;data anaytics training;2024;11;11;4;2;46;0;997.08;0.0544174136;0;0;1
114;5017;242.62;11;6;1303;0.0526315789;data analitics online ;2024;11;17;4;1;47;1;1060.38;0.0227227427;1;0;0
186;3424;201.81;27;3;1337;0.0161290323;data anaytics training;2024;11;26;4;3;48;0;1135.19;0.0543224299;0;0;1
120;4060;210.95;24;9;1376;0.075;data analitics online ;2024;11;5;4;3;45;0;1165.05;0.0295566502;0;1;0
130;5688;212.05;21;5;1454;0.0384615385;learn data analytics  ;2024;11;17;4;1;47;1;1241.95;0.0228551336;0;0;1
178;5029;189.79;25;8;1510;0.0449438202;data anaytics training;2024;11;9;4;7;45;1;1320.21;0.0353947107;0;0;1
196;5476;204.63;19;4;1288;0.0204081633;data anaytics training;2024;11;26;4;3;48;0;1083.37;0.0357925493;0;0;1
110;5000;197.89;18;3;1110;0.0272727273;online data analytic  ;2024;11;12;4;3;46;0;912.11;0.022;0;0;1
95;4141;207.14;22;3;1929;0.0315789474;learn data analytics  ;2024;11;11;4;2;46;0;1721.86;0.0229413185;0;1;0
183;4791;232.97;27;5;1476;0.0273224044;data analitics online ;2024;11;21;4;5;47;0;1243.03;0.0381966187;0;0;1
100;4168;193.6;30;3;1692;0.03;online data analytic  ;2024;11;25;4;2;48;0;1498.4;0.0239923225;0;0;1
187;3741;226.11;27;10;1342;0.0534759358;learn data analytics  ;2024;11;14;4;5;46;0;1115.89;0.0499866346;0;1;0
90;3577;233.54;24;5;1175;0.0555555556;analytics for data    ;2024;11;14;4;5;46;0;941.46;0.0251607492;0;1;0
148;4469;209.76;25;8;1502;0.0540540541;data analytics course ;2024;11;25;4;2;48;0;1292.24;0.0331170284;0;1;0
129;3611;227.82;11;7;1250;0.0542635659;data anaytics training;2024;11;22;4;6;47;0;1022.18;0.0357241761;0;1;0
120;3947;193.49;15;6;1305;0.05;data anaytics training;2024;11;12;4;3;46;0;1111.51;0.0304028376;1;0;0
82;4239;191.75;23;8;1062;0.0975609756;learn data analytics  ;2024;11;22;4;6;47;0;870.25;0.0193441849;1;0;0
145;5973;242.16;12;7;1508;0.0482758621;online data analytic  ;2024;11;14;4;5;46;0;1265.84;0.0242759083;0;1;0
190;4525;188.85;10;5;1875;0.0263157895;data anaytics training;2024;11;1;4;6;44;0;1686.15;0.0419889503;0;1;0
137;4395;241.58;24;4;1512;0.0291970803;online data analytic  ;2024;11;6;4;4;45;0;1270.42;0.0311717861;0;0;1
157;3047;222.66;19;3;1964;0.0191082803;data analitics online ;2024;11;1;4;6;44;0;1741.34;0.0515260912;1;0;0
105;5348;226.1;27;5;1003;0.0476190476;learn data analytics  ;2024;11;12;4;3;46;0;776.9;0.0196335079;0;1;0
149;3101;231.44;15;9;1126;0.0604026846;data anaytics training;2024;11;6;4;4;45;0;894.56;0.0480490164;0;1;0
159;3693;187.09;24;6;1256;0.0377358491;learn data analytics  ;2024;11;24;4;1;48;1;1068.91;0.0430544273;0;0;1
150;5590;217.98;20;8;1286;0.0533333333;data analytics course ;2024;11;2;4;7;44;1;1068.02;0.0268336315;1;0;0
139;5277;227.46;10;5;1541;0.035971223;data analitics online ;2024;11;15;4;6;46;0;1313.54;0.0263407239;0;1;0
98;4653;205.84;29;5;1866;0.0510204082;data analitics online ;2024;11;2;4;7;44;1;1660.16;0.0210616806;1;0;0
86;3513;211.16;22;7;1917;0.0813953488;data analytics course ;2024;11;10;4;1;46;1;1705.84;0.024480501;0;0;1
128;5772;235.54;20;10;1215;0.078125;data anaytics training;2024;11;4;4;2;45;0;979.46;0.0221760222;0;0;1
105;5840;236.56;22;8;1811;0.0761904762;data analytics course ;2024;11;24;4;1;48;1;1574.44;0.0179794521;0;1;0
90;4549;249;21;10;1245;0.1111111111;data analytics course ;2024;11;19;4;3;47;0;996.0;0.019784568;1;0;0
89;5158;211.76;20;5;1119;0.0561797753;online data analytic  ;2024;11;21;4;5;47;0;907.24;0.0172547499;0;0;1
119;3489;194.36;14;3;1633;0.025210084;data analytics course ;2024;11;10;4;1;46;1;1438.64;0.034107194;1;0;0
173;3977;229.82;30;5;1584;0.0289017341;learn data analytics  ;2024;11;22;4;6;47;0;1354.18;0.0435001257;0;0;1
95;3397;181.89;20;7;1560;0.0736842105;data analytics course ;2024;11;27;4;4;48;0;1378.11;0.0279658522;0;1;0
112;5194;245.97;10;5;1016;0.0446428571;data anaytics training;2024;11;21;4;5;47;0;770.03;0.0215633423;0;1;0
134;3007;217.53;10;5;1371;0.0373134328;data anaytics training;2024;11;30;4;7;48;1;1153.47;0.0445626871;1;0;0
113;5721;216.7;11;6;1743;0.0530973451;data anaytics training;2024;11;17;4;1;47;1;1526.3;0.0197517916;0;0;1
157;3546;189.11;16;5;1333;0.0318471338;data analitics online ;2024;11;28;4;5;48;0;1143.89;0.0442752397;1;0;0
105;3670;245.85;24;9;1653;0.0857142857;data analytics course ;2024;11;24;4;1;48;1;1407.15;0.0286103542;0;1;0
162;5915;211.96;11;6;1394;0.037037037;analytics for data    ;2024;11;20;4;4;47;0;1182.04;0.0273879966;0;1;0
143;4450;219.21;16;10;1917;0.0699300699;learn data analytics  ;2024;11;10;4;1;46;1;1697.79;0.0321348315;1;0;0
136;5782;189.65;23;6;1951;0.0441176471;data anaytics training;2024;11;11;4;2;46;0;1761.35;0.0235212729;0;1;0
192;4339;245.57;24;8;1284;0.0416666667;learn data analytics  ;2024;11;18;4;2;47;0;1038.43;0.0442498271;1;0;0
147;5870;217.98;14;8;1748;0.0544217687;data anaytics training;2024;11;2;4;7;44;1;1530.02;0.0250425894;1;0;0
164;5662;186.41;11;9;1020;0.0548780488;data analytics course ;2024;11;17;4;1;47;1;833.59;0.02896503;0;1;0
192;5130;184.63;19;4;1087;0.0208333333;data analytics course ;2024;11;7;4;5;45;0;902.37;0.0374269006;0;0;1
139;4608;224.99;12;8;1095;0.0575539568;data anaytics training;2024;11;12;4;3;46;0;870.01;0.0301649306;0;0;1
199;5290;218.55;20;7;1234;0.0351758794;learn data analytics  ;2024;11;30;4;7;48;1;1015.45;0.0376181474;0;1;0
82;4961;220.29;27;7;1149;0.0853658537;data analytics course ;2024;11;2;4;7;44;1;928.71;0.0165289256;0;1;0
175;4347;242.06;17;3;1617;0.0171428571;data anaytics training;2024;11;22;4;6;47;0;1374.94;0.040257649;0;0;1
181;5664;204.74;22;5;1719;0.0276243094;data analytics course ;2024;11;22;4;6;47;0;1514.26;0.0319562147;0;0;1
146;3757;192.59;25;9;1169;0.0616438356;online data analytic  ;2024;11;9;4;7;45;1;976.41;0.0388607932;0;0;1
192;4225;242;24;6;1032;0.03125;data analitics online ;2024;11;1;4;6;44;0;790.0;0.045443787;1;0;0
149;3410;181.12;20;4;1806;0.0268456376;learn data analytics  ;2024;11;17;4;1;47;1;1624.88;0.0436950147;0;0;1
93;3934;226.84;20;6;1964;0.064516129;data analitics online ;2024;11;18;4;2;47;0;1737.16;0.023640061;1;0;0
182;3384;187.67;18;8;1769;0.043956044;analytics for data    ;2024;11;1;4;6;44;0;1581.33;0.0537825059;0;0;1
99;3842;246.3;23;8;1452;0.0808080808;online data analytic  ;2024;11;10;4;1;46;1;1205.7;0.0257678293;0;1;0
188;4022;238.61;20;8;1504;0.0425531915;data analitics online ;2024;11;6;4;4;45;0;1265.39;0.046742914;1;0;0
193;5786;201.51;16;10;1617;0.0518134715;data anaytics training;2024;11;5;4;3;45;0;1415.49;0.0333563775;0;1;0
107;4423;239.47;25;9;1370;0.0841121495;analytics for data    ;2024;11;23;4;7;47;1;1130.53;0.0241917251;0;0;1
131;4228;230.18;16;9;1393;0.0687022901;data anaytics training;2024;11;7;4;5;45;0;1162.82;0.0309839167;0;0;1
139;5120;199.3;24;5;1835;0.035971223;data analytics course ;2024;11;23;4;7;47;1;1635.7;0.0271484375;1;0;0
141;3600;227.54;20;6;1367;0.0425531915;learn data analytics  ;2024;11;7;4;5;45;0;1139.46;0.0391666667;0;0;1
175;5016;214;16;3;1836;0.0171428571;learn data analytics  ;2024;11;7;4;5;45;0;1622.0;0.0348883573;0;1;0
96;5771;213.98;30;3;1130;0.03125;analytics for data    ;2024;11;30;4;7;48;1;916.02;0.0166348986;1;0;0
139;4615;194.89;12;6;1923;0.0431654676;data anaytics training;2024;11;25;4;2;48;0;1728.11;0.0301191766;0;1;0
187;3115;184.61;12;3;1324;0.0160427807;learn data analytics  ;2024;11;30;4;7;48;1;1139.39;0.0600321027;1;0;0
153;5886;218.33;29;3;1424;0.0196078431;analytics for data    ;2024;11;20;4;4;47;0;1205.67;0.0259938838;1;0;0
122;4929;192.72;10;10;1507;0.0819672131;data anaytics training;2024;11;12;4;3;46;0;1314.28;0.0247514709;0;0;1
151;4357;238.69;28;9;1447;0.059602649;analytics for data    ;2024;11;13;4;4;46;0;1208.31;0.034656874;0;1;0
116;4519;184.29;23;7;1070;0.0603448276;data anaytics training;2024;11;12;4;3;46;0;885.71;0.0256693959;0;0;1
145;5612;207.34;22;4;1689;0.0275862069;learn data analytics  ;2024;11;12;4;3;46;0;1481.66;0.0258374911;0;0;1
90;3251;198.69;12;7;1044;0.0777777778;learn data analytics  ;2024;11;30;4;7;48;1;845.31;0.0276837896;1;0;0
133;3360;203.78;13;9;1654;0.0676691729;online data analytic  ;2024;11;14;4;5;46;0;1450.22;0.0395833333;1;0;0
135;5891;245.69;21;6;1947;0.0444444444;learn data analytics  ;2024;11;5;4;3;45;0;1701.31;0.022916313;1;0;0
155;5835;239.52;10;4;1504;0.0258064516;analytics for data    ;2024;11;13;4;4;46;0;1264.48;0.0265638389;1;0;0
100;4928;186.68;22;10;1071;0.1;analytics for data    ;2024;11;23;4;7;47;1;884.32;0.0202922078;1;0;0
138;4049;182.66;20;7;1292;0.0507246377;online data analytic  ;2024;11;20;4;4;47;0;1109.34;0.0340824895;1;0;0
109;4114;243.33;18;6;1456;0.0550458716;learn data analytics  ;2024;11;25;4;2;48;0;1212.67;0.0264948955;0;1;0
124;3947;198.11;11;4;1308;0.0322580645;data analytics course ;2024;11;26;4;3;48;0;1109.89;0.0314162655;1;0;0
139;3705;239.26;25;6;1506;0.0431654676;online data analytic  ;2024;11;2;4;7;44;1;1266.74;0.0375168691;0;1;0
197;5365;208.86;14;4;1106;0.0203045685;data anaytics training;2024;11;1;4;6;44;0;897.14;0.0367194781;0;1;0
114;5213;224.65;26;4;1218;0.0350877193;online data analytic  ;2024;11;29;4;6;48;0;993.35;0.0218684059;0;1;0
117;3951;212.02;16;5;1949;0.0427350427;data anaytics training;2024;11;10;4;1;46;1;1736.98;0.0296127563;0;0;1
198;3405;224.9;13;10;1631;0.0505050505;online data analytic  ;2024;11;14;4;5;46;0;1406.1;0.0581497797;0;1;0
160;5367;208.47;20;8;1853;0.05;data analytics course ;2024;11;15;4;6;46;0;1644.53;0.0298118129;0;1;0
137;3602;194.55;23;5;1580;0.0364963504;data analytics course ;2024;11;2;4;7;44;1;1385.45;0.0380344253;0;1;0
163;3917;209.01;10;3;1823;0.018404908;data anaytics training;2024;11;17;4;1;47;1;1613.99;0.0416134797;0;1;0
138;5671;244.12;26;3;1502;0.0217391304;analytics for data    ;2024;11;13;4;4;46;0;1257.88;0.0243343326;0;1;0
194;5019;227.67;28;7;1019;0.0360824742;learn data analytics  ;2024;11;22;4;6;47;0;791.33;0.0386531182;1;0;0
177;3569;190.31;13;8;1403;0.0451977401;online data analytic  ;2024;11;25;4;2;48;0;1212.69;0.0495937237;1;0;0
113;3420;223.48;22;10;1138;0.0884955752;online data analytic  ;2024;11;23;4;7;47;1;914.52;0.0330409357;1;0;0
133;3064;221.8;22;5;1538;0.037593985;learn data analytics  ;2024;11;11;4;2;46;0;1316.2;0.0434073107;1;0;0
118;3730;207.5;25;8;1011;0.0677966102;data anaytics training;2024;11;12;4;3;46;0;803.5;0.0316353887;1;0;0
109;5852;235.44;20;5;1946;0.0458715596;analytics for data    ;2024;11;14;4;5;46;0;1710.56;0.0186261107;0;0;1
109;4011;184.51;13;6;1375;0.0550458716;data analitics online ;2024;11;23;4;7;47;1;1190.49;0.027175268;0;0;1
128;4636;243.83;20;10;1941;0.078125;data anaytics training;2024;11;2;4;7;44;1;1697.17;0.0276100086;1;0;0
181;3087;201.29;19;10;1504;0.0552486188;data analitics online ;2024;11;20;4;4;47;0;1302.71;0.058632977;1;0;0
89;5872;198.32;14;6;1553;0.0674157303;online data analytic  ;2024;11;20;4;4;47;0;1354.68;0.0151566757;1;0;0
157;5762;248.1;26;4;1999;0.025477707;data analitics online ;2024;11;5;4;3;45;0;1750.9;0.0272474835;0;1;0
88;3396;193.79;19;5;1860;0.0568181818;online data analytic  ;2024;11;18;4;2;47;0;1666.21;0.0259128386;1;0;0
130;3092;211.39;28;7;1031;0.0538461538;data analytics course ;2024;11;24;4;1;48;1;819.61;0.0420439845;0;1;0
194;4240;213.45;18;4;1890;0.0206185567;data analitics online ;2024;11;23;4;7;47;1;1676.55;0.045754717;0;1;0
180;4297;200.04;24;5;1050;0.0277777778;data analytics course ;2024;11;18;4;2;47;0;849.96;0.0418896905;1;0;0
143;5518;243.83;15;10;1862;0.0699300699;data analitics online ;2024;11;22;4;6;47;0;1618.17;0.0259151867;1;0;0
136;5039;235.44;24;7;1839;0.0514705882;data analitics online ;2024;11;8;4;6;45;0;1603.56;0.026989482;0;0;1
139;3596;210.31;23;9;1269;0.0647482014;online data analytic  ;2024;11;1;4;6;44;0;1058.69;0.0386540601;0;1;0
118;4845;190.25;11;3;1446;0.0254237288;analytics for data    ;2024;11;18;4;2;47;0;1255.75;0.0243550052;0;0;1
101;4883;237.89;11;6;1368;0.0594059406;analytics for data    ;2024;11;14;4;5;46;0;1130.11;0.0206840057;0;0;1
120;4618;200.91;18;7;1775;0.0583333333;data analitics online ;2024;11;2;4;7;44;1;1574.09;0.025985275;0;1;0
194;3941;240.35;27;10;1373;0.0515463918;data analytics course ;2024;11;11;4;2;46;0;1132.65;0.0492260848;0;0;1
135;5096;230.32;14;4;1478;0.0296296296;data anaytics training;2024;11;18;4;2;47;0;1247.68;0.0264913658;1;0;0
190;5537;188.98;20;4;1989;0.0210526316;learn data analytics  ;2024;11;4;4;2;45;0;1800.02;0.0343146108;0;1;0
198;4208;180.06;19;8;1462;0.0404040404;data anaytics training;2024;11;8;4;6;45;0;1281.94;0.0470532319;1;0;0
87;5358;236.57;19;5;1141;0.0574712644;learn data analytics  ;2024;11;2;4;7;44;1;904.43;0.016237402;0;1;0
106;5583;218.81;13;3;1049;0.0283018868;data analytics course ;2024;11;15;4;6;46;0;830.19;0.0189862081;0;0;1
169;3069;227.7;12;5;1063;0.0295857988;data analytics course ;2024;11;28;4;5;48;0;835.3;0.055066797;1;0;0
195;3738;202.08;18;7;1647;0.0358974359;online data analytic  ;2024;11;16;4;7;46;1;1444.92;0.0521669342;0;1;0
161;4852;235.1;10;8;1738;0.049689441;online data analytic  ;2024;11;24;4;1;48;1;1502.9;0.0331821929;0;0;1
195;5120;249.6;26;3;1571;0.0153846154;data anaytics training;2024;11;4;4;2;45;0;1321.4;0.0380859375;1;0;0
111;3550;231.81;10;9;1462;0.0810810811;data anaytics training;2024;11;26;4;3;48;0;1230.19;0.0312676056;1;0;0
124;5618;205.95;25;7;1374;0.0564516129;data analytics course ;2024;11;19;4;3;47;0;1168.05;0.0220719117;1;0;0
89;4700;219.95;28;6;1493;0.0674157303;data analytics course ;2024;11;19;4;3;47;0;1273.05;0.0189361702;1;0;0
122;5874;201.04;10;7;1352;0.0573770492;data analytics course ;2024;11;30;4;7;48;1;1150.96;0.0207694927;0;0;1
177;5965;199.7;28;3;1090;0.0169491525;data analitics online ;2024;11;13;4;4;46;0;890.3;0.029673093;1;0;0
163;5774;221.61;29;9;1396;0.0552147239;learn data analytics  ;2024;11;8;4;6;45;0;1174.39;0.0282299965;0;0;1
124;4079;189.07;18;3;1430;0.0241935484;data analytics course ;2024;11;23;4;7;47;1;1240.93;0.0303996077;0;0;1
105;3670;218.45;25;6;1650;0.0571428571;online data analytic  ;2024;11;22;4;6;47;0;1431.55;0.0286103542;0;0;1
122;3394;217.98;20;4;1053;0.0327868852;data analitics online ;2024;11;3;4;1;45;1;835.02;0.0359457867;1;0;0
166;5730;241.3;16;5;1504;0.0301204819;data analitics online ;2024;11;17;4;1;47;1;1262.7;0.0289703316;1;0;0
96;3761;196.45;10;5;1518;0.0520833333;online data analytic  ;2024;11;30;4;7;48;1;1321.55;0.0255251263;0;1;0
135;4505;214.64;17;9;1500;0.0666666667;online data analytic  ;2024;11;6;4;4;45;0;1285.36;0.0299667037;1;0;0
179;3975;183.25;14;3;1502;0.0167597765;data analytics course ;2024;11;6;4;4;45;0;1318.75;0.0450314465;0;1;0
163;4480;206.46;14;3;1103;0.018404908;learn data analytics  ;2024;11;12;4;3;46;0;896.54;0.0363839286;0;1;0
198;5883;217.98;19;9;1182;0.0454545455;data analitics online ;2024;11;27;4;4;48;0;964.02;0.0336562978;1;0;0
86;3555;225.23;11;6;1193;0.0697674419;data anaytics training;2024;11;11;4;2;46;0;967.77;0.0241912799;0;0;1
89;3760;218.69;21;9;1474;0.1011235955;learn data analytics  ;2024;11;25;4;2;48;0;1255.31;0.0236702128;0;0;1
118;3596;236.66;29;9;1154;0.0762711864;data analytics course ;2024;11;23;4;7;47;1;917.34;0.032814238;0;1;0
143;3217;232.15;21;8;1726;0.0559440559;data anaytics training;2024;11;21;4;5;47;0;1493.85;0.0444513522;1;0;0
95;5386;184.96;23;8;1045;0.0842105263;online data analytic  ;2024;11;20;4;4;47;0;860.04;0.0176383216;0;0;1
144;5381;199.43;10;10;1085;0.0694444444;data anaytics training;2024;11;9;4;7;45;1;885.57;0.0267608251;0;0;1
107;5536;238.75;15;3;1822;0.0280373832;analytics for data    ;2024;11;17;4;1;47;1;1583.25;0.0193280347;1;0;0
146;3165;211.09;16;7;1706;0.0479452055;learn data analytics  ;2024;11;8;4;6;45;0;1494.91;0.0461295419;1;0;0
114;5217;247.94;11;10;1876;0.0877192982;data analitics online ;2024;11;18;4;2;47;0;1628.06;0.0218516389;0;0;1
162;4301;223.77;21;7;1066;0.0432098765;learn data analytics  ;2024;11;20;4;4;47;0;842.23;0.0376656591;1;0;0
95;5971;214.57;29;10;1539;0.1052631579;analytics for data    ;2024;11;16;4;7;46;1;1324.43;0.0159102328;1;0;0
163;5160;184.84;19;4;1773;0.0245398773;data analytics course ;2024;11;23;4;7;47;1;1588.16;0.0315891473;0;0;1
148;5947;212.38;12;4;1294;0.027027027;online data analytic  ;2024;11;24;4;1;48;1;1081.62;0.0248864974;1;0;0
